300039,112,29.97
300524,112,29.93
301026,112,29.93
301528,112,30.05
302030,112,29.99
302532,112,30.03
303034,112,30.05
303536,112,29.97
304038,112,29.97
304540,112,29.93
305026,112,30.03
305527,112,30.03
306029,112,29.97
306532,112,30.05
307034,112,30.05
307535,112,29.97
308037,112,30.05
308540,112,30.09
309024,112,30.09
309527,112,30.09
310029,112,30.05
310531,112,30.09
311033,112,30.09
311535,112,30.05
312037,112,30.09
312539,112,30.05
313024,112,30.05
313526,112,30.11
314029,112,30.09
314530,112,30.09
315032,112,30.11
315535,112,30.11
316037,112,30.11
316538,112,30.17
317024,112,30.11
317526,112,30.19
318027,112,30.15
318530,112,30.11
319032,112,30.17
319534,112,30.19
320036,112,30.17
320538,112,30.15
321040,112,30.09
321525,112,30.11
322027,112,30.17
322529,112,30.19
323032,112,30.15
323533,112,30.17
324035,112,30.19
324538,112,30.17
325040,112,30.23
325525,112,30.15
326027,112,30.19
326529,112,30.17
327030,112,30.25
327533,112,30.17
328035,112,30.19
328537,112,30.23
329039,112,30.23
329524,112,30.23
330027,112,30.19
330528,112,30.23
331030,112,30.25
331532,112,30.23
332035,112,30.25
332536,112,30.25
333038,112,30.29
333540,112,30.23
334025,112,30.31
334527,112,30.25
335030,112,30.29
335532,112,30.23
336033,112,30.19
336536,112,30.31
337038,112,30.29
337540,112,30.29
338025,112,30.31
338527,112,30.29
339030,112,30.33
339531,112,30.31
340033,112,30.25
340535,112,30.31
341038,112,30.31
341539,112,30.33
342025,112,30.29
342526,112,30.39
343028,112,30.37
343530,112,30.37
344033,112,30.37
344535,112,30.33
345036,112,30.37
345539,112,30.39
346023,112,30.43
346526,112,30.37
347028,112,30.43
347530,112,30.43
348032,112,30.37
348534,112,30.39
349036,112,30.39
349538,112,30.43
350041,112,30.33
350525,112,30.43
351028,112,30.43
351529,112,30.47
352031,112,30.45
352533,112,30.47
353036,112,30.47
353538,112,30.39
354039,112,30.51
354525,112,30.45
355026,112,30.47
355528,112,30.45
356031,112,30.43
356533,112,30.51
357035,112,30.45
357537,112,30.47
358039,112,30.45
358524,112,30.45
359026,112,30.51
359528,112,30.53
360030,112,30.53
360532,112,30.51
361034,112,30.51
361536,112,30.47
362039,112,30.51
362523,112,30.51
363026,112,30.51
363528,112,30.57
364029,112,30.57
364531,112,30.53
365034,112,30.51
365536,112,30.53
366038,112,30.65
366540,112,30.59
367025,112,30.59
367527,112,30.57
368029,112,30.51
368531,112,30.63
369034,112,30.57
369536,112,30.53
370037,112,30.57
370539,112,30.59
371024,112,30.59
371527,112,30.57
372029,112,30.53
372531,112,30.59
373032,112,30.63
373535,112,30.65
374037,112,30.59
374539,112,30.57
375024,112,30.63
375526,112,30.71
376029,112,30.63
376530,112,30.67
377032,112,30.71
377534,112,30.71
378037,112,30.65
378539,112,30.71
379024,112,30.63
379526,112,30.73
380027,112,30.73
380530,112,30.73
381032,112,30.67
381534,112,30.73
382035,112,30.73
382538,112,30.67
383040,112,30.73
383525,112,30.65
384027,112,30.71
384529,112,30.73
385032,112,30.77
385533,112,30.77
386035,112,30.65
386537,112,30.73
387040,112,30.79
387524,112,30.77
388027,112,30.79
388529,112,30.71
389030,112,30.77
389533,112,30.79
390035,112,30.81
390537,112,30.81
391038,112,30.81
391524,112,30.77
392026,112,30.85
392528,112,30.81
393030,112,30.91
393532,112,30.81
394035,112,30.79
394536,112,30.87
395038,112,30.85
395524,112,30.81
396025,112,30.85
396528,112,30.79
397030,112,30.81
397532,112,30.91
398033,112,30.85
398536,112,30.81
399038,112,30.91
399540,112,30.85
400025,112,30.85
400527,112,30.91
401030,112,30.81
401531,112,30.85
402033,112,30.85
402535,112,30.81
403038,112,30.93
403539,112,30.87
404025,112,30.93
404527,112,30.99
405028,112,30.97
405531,112,30.85
406033,112,30.87
406535,112,30.85
407036,112,30.93
407539,112,30.91
408024,112,30.97
408526,112,30.93
409028,112,30.85
409530,112,30.97
410032,112,30.99
410534,112,30.91
411036,112,30.99
411538,112,30.93
412041,112,30.97
412525,112,30.97
413028,112,30.99
413530,112,30.97
414031,112,30.97
414533,112,30.99
415036,112,31.01
415538,112,30.99
416039,112,30.97
416525,112,30.99
417027,112,31.01
417529,112,30.99
418031,112,31.07
418533,112,31.11
419035,112,31.07
419537,112,31.07
420039,112,31.05
420525,112,31.07
421026,112,30.99
421528,112,31.11
422030,112,31.05
422533,112,31.07
423034,112,31.07
423536,112,31.01
424038,112,31.11
424541,112,31.11
425025,112,31.07
425528,112,31.11
426030,112,31.11
426531,112,31.15
427033,112,31.13
427536,112,31.15
428038,112,31.13
428539,112,31.19
429025,112,31.19
429527,112,31.07
430029,112,31.11
430531,112,31.05
431033,112,31.25
431535,112,31.15
432037,112,31.13
432539,112,31.15
433025,112,31.13
433526,112,31.19
434028,112,31.15
434531,112,31.15
435033,112,31.19
435534,112,31.21
436036,112,31.25
436539,112,31.21
437023,112,31.15
437526,112,31.21
438028,112,31.13
438530,112,31.25
439032,112,31.19
439534,112,31.21
440036,112,31.25
440538,112,31.25
441040,112,31.21
441525,112,31.25
442028,112,31.21
442529,112,31.27
443031,112,31.25
443534,112,31.25
444036,112,31.33
444537,112,31.35
445039,112,31.29
445524,112,31.25
446026,112,31.27
446529,112,31.33
447031,112,31.27
447533,112,31.29
448035,112,31.29
448537,112,31.27
449039,112,31.29
449524,112,31.35
450026,112,31.21
450528,112,31.33
451031,112,31.39
451532,112,31.35
452034,112,31.27
452537,112,31.39
453039,112,31.39
453540,112,31.29
454026,112,31.33
454528,112,31.39
455029,112,31.33
455532,112,31.41
456034,112,31.41
456536,112,31.35
457037,112,31.35
457540,112,31.41
458024,112,31.43
458527,112,31.41
459029,112,31.43
459531,112,31.41
460033,112,31.43
460535,112,31.41
461037,112,31.49
461539,112,31.43
462024,112,31.47
462526,112,31.39
463029,112,31.47
463531,112,31.43
464032,112,31.47
464534,112,31.43
465037,112,31.53
465539,112,31.43
466024,112,31.43
466526,112,31.47
467027,112,31.49
467530,112,31.47
468032,112,31.55
468534,112,31.55
469036,112,31.47
469537,112,31.49
470040,112,31.57
470525,112,31.47
471027,112,31.49
471529,112,31.49
472031,112,31.49
472534,112,31.53
473035,112,31.53
473537,112,31.53
474039,112,31.55
474524,112,31.55
475026,112,31.55
475529,112,31.53
476030,112,31.53
476532,112,31.53
477034,112,31.57
477537,112,31.55
478039,112,31.55
478524,112,31.63
479026,112,31.67
479527,112,31.67
480030,112,31.61
480532,112,31.61
481034,112,31.67
481536,112,31.55
482038,112,31.69
482540,112,31.67
483025,112,31.69
483527,112,31.53
484029,112,31.63
484532,112,31.67
485033,112,31.67
485535,112,31.67
486038,112,31.69
486540,112,31.77
487025,112,31.71
487527,112,31.77
488029,112,31.75
488530,112,31.71
489033,112,31.71
489535,112,31.69
490037,112,31.75
490540,112,31.71
491024,112,31.71
491527,112,31.71
492028,112,31.67
492530,112,31.75
493032,112,31.77
493535,112,31.77
494036,112,31.75
494538,112,31.75
495024,112,31.77
495525,112,31.71
496028,112,31.77
496530,112,31.77
497032,112,31.77
497533,112,31.77
498036,112,31.77
498538,112,31.77
499040,112,31.77
499525,112,31.71
500027,112,31.75
500529,112,31.83
501031,112,31.75
501533,112,31.83
502035,112,31.77
502537,112,31.81
503040,112,31.83
503524,112,31.83
504027,112,31.81
504528,112,31.81
505030,112,31.85
505532,112,31.77
506035,112,31.81
506536,112,31.81
507038,112,31.89
507524,112,31.77
508025,112,31.85
508528,112,31.85
509030,112,31.81
509532,112,31.85
510033,112,31.83
510536,112,31.89
511038,112,31.89
511540,112,31.89
512025,112,31.85
512527,112,31.95
513030,112,31.89
513531,112,31.91
514033,112,31.91
514535,112,31.91
515038,112,31.95
515539,112,31.91
516025,112,31.91
516527,112,31.91
517028,112,31.95
517531,112,31.95
518033,112,31.91
518535,112,31.97
519036,112,31.95
519539,112,31.99
520024,112,31.91
520526,112,31.91
521028,112,31.97
521530,112,31.99
522033,112,31.95
522534,112,32.03
523036,112,31.99
523538,112,31.99
524023,112,31.97
524526,112,31.99
525028,112,32.03
525530,112,31.95
526031,112,32.03
526534,112,31.99
527036,112,32.05
527538,112,32.05
528039,112,32.05
528525,112,32.03
529028,112,31.97
529529,112,32.05
530031,112,32.09
530533,112,32.05
531036,112,31.99
531537,112,32.03
532039,112,32.05
532525,112,31.99
533026,112,32.03
533528,112,32.13
534031,112,32.09
534533,112,32.03
535034,112,32.09
535536,112,32.11
536039,112,32.05
536523,112,32.09
537026,112,32.13
537528,112,32.09
538030,112,32.09
538531,112,32.03
539034,112,32.05
539536,112,32.05
540038,112,32.09
540540,112,32.11
541025,112,32.05
541528,112,32.09
542029,112,32.13
542531,112,32.17
543033,112,32.13
543536,112,32.17
544037,112,32.11
544539,112,32.17
545025,112,32.19
545526,112,32.13
546028,112,32.13
546531,112,32.13
547033,112,32.19
547534,112,32.13
548037,112,32.13
548539,112,32.17
549024,112,32.19
549526,112,32.11
550028,112,32.19
550530,112,32.19
551032,112,32.25
551534,112,32.17
552036,112,32.25
552539,112,32.25
553040,112,32.21
553526,112,32.21
554028,112,32.25
554529,112,32.21
555031,112,32.27
555534,112,32.25
556036,112,32.27
556537,112,32.25
557039,112,32.25
557524,112,32.21
558026,112,32.35
558529,112,32.25
559031,112,32.25
559533,112,32.25
560035,112,32.31
560537,112,32.21
561039,112,32.27
561524,112,32.25
562026,112,32.27
562528,112,32.21
563031,112,32.33
563532,112,32.25
564034,112,32.27
564536,112,32.25
565039,112,32.27
565540,112,32.25
566026,112,32.31
566528,112,32.33
567029,112,32.33
567532,112,32.35
568034,112,32.33
568536,112,32.33
569037,112,32.35
569540,112,32.27
570025,112,32.45
570527,112,32.39
571029,112,32.35
571531,112,32.27
572034,112,32.39
572535,112,32.27
573037,112,32.41
573539,112,32.41
574024,112,32.35
574526,112,32.33
575029,112,32.35
575531,112,32.39
576032,112,32.41
576535,112,32.45
577037,112,32.45
577539,112,32.45
578024,112,32.45
578526,112,32.47
579027,112,32.47
579530,112,32.45
580032,112,32.47
580534,112,32.47
581037,112,32.49
581538,112,32.45
582040,112,32.47
582525,112,32.49
583027,112,32.49
583530,112,32.49
584032,112,32.47
584534,112,32.59
585035,112,32.49
585538,112,32.55
586040,112,32.55
586525,112,32.55
587027,112,32.53
587529,112,32.61
588032,112,32.53
588533,112,32.59
589035,112,32.55
589537,112,32.59
590039,112,32.55
590524,112,32.55
591026,112,32.59
591528,112,32.55
592030,112,32.55
592532,112,32.59
593034,112,32.63
593537,112,32.55
594038,112,32.59
594540,112,32.61
595025,112,32.61
595527,112,32.63
596030,112,32.55
596532,112,32.59
597033,112,32.59
597535,112,32.67
598038,112,32.59
598540,112,32.61
599025,112,32.61
599527,112,32.61
600029,112,32.63
600530,112,32.55
601033,112,32.63
601535,112,32.67
602037,112,32.59
602540,112,32.67
603024,112,32.67
603527,112,32.69
604028,112,32.67
604530,112,32.67
605032,112,32.71
605535,112,32.69
606036,112,32.71
606538,112,32.69
607024,112,32.63
607525,112,32.69
608028,112,32.69
608530,112,32.75
609032,112,32.69
609533,112,32.71
610036,112,32.67
610538,112,32.69
611040,112,32.71
611525,112,32.75
612027,112,32.71
612530,112,32.75
613031,112,32.75
613533,112,32.75
614036,112,32.69
614538,112,32.77
615040,112,32.71
615525,112,32.81
616027,112,32.75
616528,112,32.83
617031,112,32.81
617533,112,32.77
618035,112,32.75
618536,112,32.75
619039,112,32.81
619524,112,32.77
620026,112,32.81
620528,112,32.85
621030,112,32.81
621533,112,32.81
622034,112,32.83
622536,112,32.81
623038,112,32.83
623541,112,32.77
624025,112,32.85
624528,112,32.81
625030,112,32.81
625531,112,32.83
626034,112,32.83
626536,112,32.81
627038,112,32.81
627539,112,32.85
628025,112,32.81
628527,112,32.83
629029,112,32.83
629531,112,32.85
630033,112,32.85
630535,112,32.85
631037,112,32.85
631539,112,32.89
632025,112,32.91
632526,112,32.89
633028,112,32.95
633531,112,32.85
634033,112,32.89
634534,112,32.95
635036,112,32.95
635539,112,32.95
636023,112,32.91
636526,112,32.91
637028,112,32.97
637530,112,32.97
638031,112,32.95
638534,112,32.95
639036,112,32.97
639538,112,32.95
640040,112,32.95
640525,112,32.95
641028,112,32.95
641529,112,32.99
642031,112,32.97
642533,112,33.05
643036,112,32.91
643537,112,32.97
644039,112,32.97
644525,112,32.95
645026,112,32.97
645528,112,32.95
646031,112,33.03
646533,112,32.99
647034,112,32.97
647537,112,32.99
648039,112,32.99
648524,112,33.11
649026,112,33.05
649528,112,33.07
650030,112,33.11
650532,112,33.05
651034,112,33.13
651536,112,33.05
652039,112,33.11
652540,112,33.13
653026,112,33.05
653528,112,33.03
654029,112,33.13
654531,112,33.11
655034,112,33.07
655536,112,33.13
656037,112,33.07
656539,112,33.05
657025,112,33.17
657527,112,33.07
658029,112,33.17
658531,112,33.07
659033,112,33.11
659535,112,33.13
660037,112,33.13
660539,112,33.13
661024,112,33.11
661526,112,33.13
662029,112,33.17
662531,112,33.13
663032,112,33.11
663535,112,33.19
664037,112,33.19
664539,112,33.17
665024,112,33.13
665526,112,33.19
666028,112,33.13
666530,112,33.13
667032,112,33.13
667534,112,33.25
668037,112,33.19
668538,112,33.19
669040,112,33.21
669526,112,33.19
670027,112,33.27
670529,112,33.17
671032,112,33.21
671534,112,33.21
672035,112,33.19
672538,112,33.27
673040,112,33.27
673525,112,33.25
674027,112,33.29
674529,112,33.25
675031,112,33.25
675533,112,33.33
676035,112,33.25
676537,112,33.33
677039,112,33.29
677524,112,33.29
678027,112,33.29
678529,112,33.33
679030,112,33.27
679532,112,33.33
680035,112,33.27
680537,112,33.29
681038,112,33.27
681524,112,33.33
682025,112,33.29
682528,112,33.29
683030,112,33.33
683532,112,33.29
684034,112,33.27
684536,112,33.33
685038,112,33.39
685540,112,33.35
686025,112,33.35
686527,112,33.35
687029,112,33.35
687532,112,33.41
688033,112,33.29
688535,112,33.39
689038,112,33.35
689540,112,33.41
690025,112,33.39
690527,112,33.35
691028,112,33.41
691530,112,33.41
692033,112,33.35
692535,112,33.41
693037,112,33.39
693538,112,33.39
694024,112,33.47
694526,112,33.47
695028,112,33.41
695530,112,33.43
696032,112,33.47
696535,112,33.41
697036,112,33.41
697538,112,33.41
698040,112,33.43
698525,112,33.49
699027,112,33.41
699530,112,33.47
700032,112,33.43
700533,112,33.43
701036,112,33.41
701538,112,33.43
702040,112,33.49
702525,112,33.47
703027,112,33.43
703529,112,33.47
704031,112,33.41
704533,112,33.43
705035,112,33.49
705538,112,33.47
706039,112,33.49
706525,112,33.49
707026,112,33.49
707528,112,33.51
708031,112,33.49
708533,112,33.43
709035,112,33.51
709536,112,33.51
710039,112,33.51
710523,112,33.55
711026,112,33.49
711528,112,33.47
712030,112,33.51
712531,112,33.49
713034,112,33.51
713536,112,33.49
714038,112,33.49
714541,112,33.55
715025,112,33.49
715528,112,33.51
716029,112,33.49
716531,112,33.61
717034,112,33.55
717536,112,33.57
718038,112,33.61
718539,112,33.51
719025,112,33.61
719526,112,33.57
720029,112,33.63
720531,112,33.57
721033,112,33.63
721536,112,33.57
722037,112,33.61
722539,112,33.61
723024,112,33.69
723526,112,33.61
724029,112,33.63
724531,112,33.61
725032,112,33.63
725534,112,33.63
726037,112,33.61
726539,112,33.61
727024,112,33.63
727526,112,33.69
728028,112,33.69
728529,112,33.69
729032,112,33.63
729534,112,33.65
730036,112,33.71
730539,112,33.65
731040,112,33.71
731526,112,33.63
732027,112,33.69
732529,112,33.61
733032,112,33.71
733534,112,33.69
734035,112,33.65
734537,112,33.63
735040,112,33.69
735525,112,33.71
736027,112,33.71
736529,112,33.73
737031,112,33.73
737533,112,33.71
738035,112,33.77
738537,112,33.63
739040,112,33.77
739524,112,33.77
740027,112,33.73
740529,112,33.73
741030,112,33.73
741532,112,33.73
742035,112,33.77
742537,112,33.73
743038,112,33.79
743524,112,33.79
744026,112,33.77
744528,112,33.77
745030,112,33.79
745532,112,33.83
746034,112,33.77
746536,112,33.77
747038,112,33.77
747540,112,33.73
748025,112,33.79
748527,112,33.91
749030,112,33.83
749532,112,33.79
750033,112,33.87
750535,112,33.79
751038,112,33.79
751540,112,33.85
752025,112,33.91
752527,112,33.85
753029,112,33.85
753530,112,33.85
754033,112,33.85
754535,112,33.85
755037,112,33.85
755538,112,33.91
756024,112,33.85
756526,112,33.93
757028,112,33.83
757530,112,33.91
758032,112,33.87
758535,112,33.85
759036,112,33.91
759538,112,33.95
760040,112,33.93
760525,112,33.91
761027,112,33.91
761530,112,33.91
762032,112,33.99
762533,112,33.91
763036,112,33.87
763538,112,33.99
764040,112,33.99
764525,112,33.91
765027,112,33.99
765530,112,33.95
766031,112,34.03
766533,112,34.01
767035,112,34.01
767538,112,33.95
768039,112,33.99
768525,112,34.03
769027,112,33.99
769528,112,33.95
770030,112,33.95
770533,112,34.03
771035,112,33.99
771536,112,34.03
772039,112,34.03
772524,112,34.01
773026,112,34.03
773528,112,34.03
774030,112,33.95
774532,112,34.03
775034,112,34.03
775536,112,34.07
776038,112,33.99
776541,112,34.03
777025,112,34.03
777528,112,34.03
